,Day_Type,Date,Building,Type
18354,4,4/19/2018,B026,0
18355,5,4/20/2018,B026,1
18356,-1,4/21/2018,B026,1
18357,-1,4/22/2018,B026,0
18358,1,4/23/2018,B026,0
18359,2,4/24/2018,B026,0
18360,3,4/25/2018,B026,0
18361,4,4/26/2018,B026,0
18362,5,4/27/2018,B026,1
18363,-1,4/28/2018,B026,1
18364,-1,4/29/2018,B026,1
18365,2,5/1/2018,B026,1
18366,3,5/2/2018,B026,0
18367,4,5/3/2018,B026,0
18368,5,5/4/2018,B026,0
18369,-1,5/5/2018,B026,0
18370,-1,5/6/2018,B026,0
18371,1,5/7/2018,B026,1
18372,2,5/8/2018,B026,1
18373,3,5/9/2018,B026,1
18374,4,5/10/2018,B026,1
18375,5,5/11/2018,B026,1
18376,-1,5/12/2018,B026,0
18377,-1,5/13/2018,B026,0
18378,1,5/14/2018,B026,0
18379,2,5/15/2018,B026,0
18380,3,5/16/2018,B026,0
18381,4,5/17/2018,B026,0
18382,5,5/18/2018,B026,0
18383,-1,5/19/2018,B026,0
18384,-1,5/20/2018,B026,0
18385,1,5/21/2018,B026,0
18386,2,5/22/2018,B026,0
18387,3,5/23/2018,B026,0
18388,4,5/24/2018,B026,0
18389,5,5/25/2018,B026,0
18390,-1,5/26/2018,B026,0
18391,-1,5/27/2018,B026,0
18392,-2,5/28/2018,B026,0
18393,2,5/29/2018,B026,0
18394,3,5/30/2018,B026,0
18395,5,6/1/2018,B026,0
18396,-1,6/2/2018,B026,0
18397,-1,6/3/2018,B026,0
18398,1,6/4/2018,B026,0
18399,2,6/5/2018,B026,0
18400,3,6/6/2018,B026,0
18401,4,6/7/2018,B026,0
18402,5,6/8/2018,B026,0
18403,-1,6/9/2018,B026,0
18404,-1,6/10/2018,B026,0
18405,1,6/11/2018,B026,1
18406,2,6/12/2018,B026,0
18407,3,6/13/2018,B026,1
18408,4,6/14/2018,B026,1
18409,5,6/15/2018,B026,0
18410,-1,6/16/2018,B026,0
18411,-1,6/17/2018,B026,0
18412,1,6/18/2018,B026,1
18413,2,6/19/2018,B026,0
18414,3,6/20/2018,B026,0
18415,4,6/21/2018,B026,0
18416,5,6/22/2018,B026,1
18417,-1,6/23/2018,B026,0
18418,-1,6/24/2018,B026,0
18419,1,6/25/2018,B026,2
18420,2,6/26/2018,B026,1
18421,3,6/27/2018,B026,1
18422,4,6/28/2018,B026,0
18423,5,6/29/2018,B026,1
18424,-1,6/30/2018,B026,0
18425,-1,7/1/2018,B026,0
18426,1,7/2/2018,B026,2
18427,-2,7/3/2018,B026,0
18428,-2,7/4/2018,B026,0
18429,4,7/5/2018,B026,0
18430,5,7/6/2018,B026,0
18431,-1,7/7/2018,B026,0
18432,-1,7/8/2018,B026,0
18433,1,7/9/2018,B026,0
18434,2,7/10/2018,B026,0
18435,3,7/11/2018,B026,0
18436,4,7/12/2018,B026,0
18437,5,7/13/2018,B026,0
18438,-1,7/14/2018,B026,0
18439,-1,7/15/2018,B026,0
18440,1,7/16/2018,B026,0
18441,2,7/17/2018,B026,0
18442,3,7/18/2018,B026,0
18443,4,7/19/2018,B026,0
18444,5,7/20/2018,B026,0
18445,-1,7/21/2018,B026,0
18446,-1,7/22/2018,B026,0
18447,1,7/23/2018,B026,0
18448,2,7/24/2018,B026,0
18449,3,7/25/2018,B026,0
18450,4,7/26/2018,B026,0
18451,5,7/27/2018,B026,0
18452,-1,7/28/2018,B026,0
18453,-1,7/29/2018,B026,0
18454,1,7/30/2018,B026,0
18455,2,7/31/2018,B026,1
18456,3,8/1/2018,B026,0
18457,4,8/2/2018,B026,0
18458,5,8/3/2018,B026,0
18459,-1,8/4/2018,B026,0
18460,-1,8/5/2018,B026,0
18461,1,8/6/2018,B026,0
18462,2,8/7/2018,B026,1
18463,3,8/8/2018,B026,1
18464,4,8/9/2018,B026,0
18465,5,8/10/2018,B026,0
18466,-1,8/11/2018,B026,0
18467,-1,8/12/2018,B026,0
18468,1,8/13/2018,B026,0
18469,2,8/14/2018,B026,0
18470,3,8/15/2018,B026,0
18471,4,8/16/2018,B026,0
18472,5,8/17/2018,B026,1
18473,-1,8/18/2018,B026,0
18474,-1,8/19/2018,B026,0
18475,1,8/20/2018,B026,1
18476,2,8/21/2018,B026,1
18477,3,8/22/2018,B026,1
18478,4,8/23/2018,B026,0
18479,5,8/24/2018,B026,0
18480,-1,8/25/2018,B026,0
18481,-1,8/26/2018,B026,0
18482,1,8/27/2018,B026,1
18483,2,8/28/2018,B026,0
18484,3,8/29/2018,B026,0
18485,4,8/30/2018,B026,0
18486,-2,1/1/2018,B029,-1
18487,-2,1/2/2018,B029,-1
18488,3,1/3/2018,B029,-1
18489,4,1/4/2018,B029,-1
18490,5,1/5/2018,B029,-1
18491,-1,1/6/2018,B029,-1
18492,-1,1/7/2018,B029,-1
18493,1,1/8/2018,B029,-1
18494,2,1/9/2018,B029,-1
18495,3,1/10/2018,B029,-1
18496,4,1/11/2018,B029,-1
18497,5,1/12/2018,B029,-1
18498,-1,1/13/2018,B029,-1
18499,-1,1/14/2018,B029,-1
18500,-2,1/15/2018,B029,-1
18501,2,1/16/2018,B029,-1
18502,3,1/17/2018,B029,-1
18503,4,1/18/2018,B029,-1
18504,5,1/19/2018,B029,-1
18505,-1,1/20/2018,B029,-1
18506,-1,1/21/2018,B029,-1
18507,1,1/22/2018,B029,-1
18508,2,1/23/2018,B029,-1
18509,3,1/24/2018,B029,-1
18510,4,1/25/2018,B029,-1
18511,5,1/26/2018,B029,-1
18512,-1,1/27/2018,B029,-1
18513,-1,1/28/2018,B029,-1
18514,1,1/29/2018,B029,-1
18515,2,1/30/2018,B029,-1
18516,4,2/1/2018,B029,-1
18517,5,2/2/2018,B029,-1
18518,-1,2/3/2018,B029,-1
18519,-1,2/4/2018,B029,-1
18520,1,2/5/2018,B029,-1
18521,2,2/6/2018,B029,-1
18522,3,2/7/2018,B029,-1
18523,4,2/8/2018,B029,-1
18524,5,2/9/2018,B029,-1
18525,-1,2/10/2018,B029,-1
18526,-1,2/11/2018,B029,-1
18527,1,2/12/2018,B029,-1
18528,2,2/13/2018,B029,-1
18529,3,2/14/2018,B029,-1
18530,4,2/15/2018,B029,-1
18531,5,2/16/2018,B029,-1
18532,-1,2/17/2018,B029,-1
18533,-1,2/18/2018,B029,-1
18534,1,2/19/2018,B029,-1
18535,2,2/20/2018,B029,-1
18536,3,2/21/2018,B029,-1
18537,4,2/22/2018,B029,-1
18538,5,2/23/2018,B029,-1
18539,-1,2/24/2018,B029,-1
18540,-1,2/25/2018,B029,-1
18541,1,2/26/2018,B029,-1
18542,2,2/27/2018,B029,-1
18543,4,3/1/2018,B029,-1
18544,5,3/2/2018,B029,-1
18545,-1,3/3/2018,B029,-1
18546,-1,3/4/2018,B029,-1
18547,1,3/5/2018,B029,-1
18548,2,3/6/2018,B029,-1
18549,3,3/7/2018,B029,-1
18550,4,3/8/2018,B029,-1
18551,5,3/9/2018,B029,-1
18552,-1,3/10/2018,B029,-1
18553,-1,3/10/2018,B029,-1
18554,1,3/12/2018,B029,-1
18555,2,3/13/2018,B029,-1
18556,3,3/14/2018,B029,-1
18557,4,3/15/2018,B029,-1
18558,5,3/16/2018,B029,-1
18559,-1,3/17/2018,B029,-1
18560,-1,3/18/2018,B029,-1
18561,-2,3/19/2018,B029,-1
18562,-2,3/20/2018,B029,-1
18563,-2,3/21/2018,B029,-1
18564,-2,3/22/2018,B029,-1
18565,-2,3/23/2018,B029,-1
18566,-1,3/24/2018,B029,-1
18567,-1,3/25/2018,B029,-1
18568,1,3/26/2018,B029,-1
18569,2,3/27/2018,B029,-1
18570,3,3/28/2018,B029,-1
18571,4,3/29/2018,B029,-1
18572,5,3/30/2018,B029,-1
18573,-1,4/1/2018,B029,-1
18574,1,4/2/2018,B029,-1
18575,2,4/3/2018,B029,-1
18576,3,4/4/2018,B029,-1
18577,4,4/5/2018,B029,-1
18578,5,4/6/2018,B029,-1
18579,-1,4/7/2018,B029,-1
18580,-1,4/8/2018,B029,-1
18581,1,4/9/2018,B029,-1
18582,2,4/10/2018,B029,-1
18583,3,4/11/2018,B029,-1
18584,4,4/12/2018,B029,-1
18585,5,4/13/2018,B029,-1
18586,-1,4/14/2018,B029,-1
18587,-1,4/15/2018,B029,-1
18588,1,4/16/2018,B029,-1
18589,2,4/17/2018,B029,-1
18590,3,4/18/2018,B029,-1
18591,4,4/19/2018,B029,-1
18592,5,4/20/2018,B029,-1
18593,-1,4/21/2018,B029,-1
18594,-1,4/22/2018,B029,-1
18595,1,4/23/2018,B029,-1
18596,2,4/24/2018,B029,-1
18597,3,4/25/2018,B029,-1
18598,4,4/26/2018,B029,-1
18599,5,4/27/2018,B029,-1
18600,-1,4/28/2018,B029,-1
18601,-1,4/29/2018,B029,-1
18602,2,5/1/2018,B029,-1
18603,3,5/2/2018,B029,-1
18604,4,5/3/2018,B029,-1
18605,5,5/4/2018,B029,-1
18606,-1,5/5/2018,B029,-1
18607,-1,5/6/2018,B029,-1
18608,1,5/7/2018,B029,-1
18609,2,5/8/2018,B029,-1
18610,3,5/9/2018,B029,-1
18611,4,5/10/2018,B029,-1
18612,5,5/11/2018,B029,-1
18613,-1,5/12/2018,B029,-1
18614,-1,5/13/2018,B029,-1
18615,1,5/14/2018,B029,-1
18616,2,5/15/2018,B029,-1
18617,3,5/16/2018,B029,-1
18618,4,5/17/2018,B029,-1
18619,5,5/18/2018,B029,-1
18620,-1,5/19/2018,B029,-1
18621,-1,5/20/2018,B029,-1
18622,1,5/21/2018,B029,-1
18623,2,5/22/2018,B029,-1
18624,3,5/23/2018,B029,-1
18625,4,5/24/2018,B029,-1
18626,5,5/25/2018,B029,-1
18627,-1,5/26/2018,B029,-1
18628,-1,5/27/2018,B029,-1
18629,-2,5/28/2018,B029,-1
18630,2,5/29/2018,B029,-1
18631,3,5/30/2018,B029,-1
18632,5,6/1/2018,B029,-1
18633,-1,6/2/2018,B029,-1
18634,-1,6/3/2018,B029,-1
18635,1,6/4/2018,B029,-1
18636,2,6/5/2018,B029,-1
18637,3,6/6/2018,B029,-1
18638,4,6/7/2018,B029,-1
18639,5,6/8/2018,B029,-1
18640,-1,6/9/2018,B029,-1
18641,-1,6/10/2018,B029,-1
18642,1,6/11/2018,B029,-1
18643,2,6/12/2018,B029,-1
18644,3,6/13/2018,B029,-1
18645,4,6/14/2018,B029,-1
18646,5,6/15/2018,B029,-1
18647,-1,6/16/2018,B029,-1
18648,-1,6/17/2018,B029,-1
18649,1,6/18/2018,B029,-1
18650,2,6/19/2018,B029,-1
18651,3,6/20/2018,B029,-1
18652,4,6/21/2018,B029,-1
18653,5,6/22/2018,B029,-1
18654,-1,6/23/2018,B029,-1
18655,-1,6/24/2018,B029,-1
18656,1,6/25/2018,B029,-1
18657,2,6/26/2018,B029,-1
18658,3,6/27/2018,B029,-1
18659,4,6/28/2018,B029,-1
18660,5,6/29/2018,B029,-1
18661,-1,6/30/2018,B029,-1
18662,-1,7/1/2018,B029,-1
18663,1,7/2/2018,B029,-1
18664,-2,7/3/2018,B029,-1
18665,-2,7/4/2018,B029,-1
18666,4,7/5/2018,B029,-1
18667,5,7/6/2018,B029,-1
18668,-1,7/7/2018,B029,-1
18669,-1,7/8/2018,B029,-1
18670,1,7/9/2018,B029,-1
18671,2,7/10/2018,B029,-1
18672,3,7/11/2018,B029,-1
18673,4,7/12/2018,B029,-1
18674,5,7/13/2018,B029,-1
18675,-1,7/14/2018,B029,-1
18676,-1,7/15/2018,B029,-1
18677,1,7/16/2018,B029,-1
18678,2,7/17/2018,B029,-1
18679,3,7/18/2018,B029,-1
18680,4,7/19/2018,B029,-1
18681,5,7/20/2018,B029,-1
18682,-1,7/21/2018,B029,-1
18683,-1,7/22/2018,B029,-1
18684,1,7/23/2018,B029,-1
18685,2,7/24/2018,B029,-1
18686,3,7/25/2018,B029,-1
18687,4,7/26/2018,B029,-1
18688,5,7/27/2018,B029,-1
18689,-1,7/28/2018,B029,-1
18690,-1,7/29/2018,B029,-1
18691,1,7/30/2018,B029,-1
18692,2,7/31/2018,B029,-1
18693,3,8/1/2018,B029,-1
18694,4,8/2/2018,B029,-1
18695,5,8/3/2018,B029,-1
18696,-1,8/4/2018,B029,-1
18697,-1,8/5/2018,B029,-1
18698,1,8/6/2018,B029,-1
18699,2,8/7/2018,B029,-1
18700,3,8/8/2018,B029,-1
18701,4,8/9/2018,B029,-1
18702,5,8/10/2018,B029,-1
18703,-1,8/11/2018,B029,-1
18704,-1,8/12/2018,B029,-1
18705,1,8/13/2018,B029,-1
18706,2,8/14/2018,B029,-1
18707,3,8/15/2018,B029,-1
18708,4,8/16/2018,B029,-1
18709,5,8/17/2018,B029,-1
18710,-1,8/18/2018,B029,-1
18711,-1,8/19/2018,B029,-1
18712,1,8/20/2018,B029,-1
18713,2,8/21/2018,B029,-1
18714,3,8/22/2018,B029,-1
18715,4,8/23/2018,B029,-1
18716,5,8/24/2018,B029,-1
18717,-1,8/25/2018,B029,-1
18718,-1,8/26/2018,B029,-1
18719,1,8/27/2018,B029,-1
18720,2,8/28/2018,B029,-1
18721,3,8/29/2018,B029,-1
18722,4,8/30/2018,B029,-1
18723,-2,1/1/2018,B030,-1
18724,-2,1/2/2018,B030,0
18725,3,1/3/2018,B030,-1
18726,4,1/4/2018,B030,0
18727,5,1/5/2018,B030,0
18728,-1,1/6/2018,B030,-1
18729,-1,1/7/2018,B030,-1
18730,1,1/8/2018,B030,-1
18731,2,1/9/2018,B030,-1
18732,3,1/10/2018,B030,-1
18733,4,1/11/2018,B030,-1
18734,5,1/12/2018,B030,-1
18735,-1,1/13/2018,B030,-1
18736,-1,1/14/2018,B030,-1
18737,-2,1/15/2018,B030,-1
18738,2,1/16/2018,B030,0
18739,3,1/17/2018,B030,-1
18740,4,1/18/2018,B030,-1
18741,5,1/19/2018,B030,0
18742,-1,1/20/2018,B030,-1
18743,-1,1/21/2018,B030,-1
18744,1,1/22/2018,B030,0
18745,2,1/23/2018,B030,0
18746,3,1/24/2018,B030,0
18747,4,1/25/2018,B030,0
18748,5,1/26/2018,B030,0
18749,-1,1/27/2018,B030,-1
18750,-1,1/28/2018,B030,-1
18751,1,1/29/2018,B030,0
18752,2,1/30/2018,B030,0
18753,4,2/1/2018,B030,0
18754,5,2/2/2018,B030,0
18755,-1,2/3/2018,B030,-1
18756,-1,2/4/2018,B030,-1
18757,1,2/5/2018,B030,0
18758,2,2/6/2018,B030,0
18759,3,2/7/2018,B030,-1
18760,4,2/8/2018,B030,0
18761,5,2/9/2018,B030,-1
18762,-1,2/10/2018,B030,-1
18763,-1,2/11/2018,B030,-1
18764,1,2/12/2018,B030,-1
18765,2,2/13/2018,B030,0
18766,3,2/14/2018,B030,0
18767,4,2/15/2018,B030,0
18768,5,2/16/2018,B030,-1
18769,-1,2/17/2018,B030,-1
18770,-1,2/18/2018,B030,-1
18771,1,2/19/2018,B030,-1
18772,2,2/20/2018,B030,-1
18773,3,2/21/2018,B030,-1
18774,4,2/22/2018,B030,-1
18775,5,2/23/2018,B030,-1
18776,-1,2/24/2018,B030,-1
18777,-1,2/25/2018,B030,-1
18778,1,2/26/2018,B030,-1
18779,2,2/27/2018,B030,0
18780,4,3/1/2018,B030,-1
18781,5,3/2/2018,B030,0
18782,-1,3/3/2018,B030,-1
18783,-1,3/4/2018,B030,-1
18784,1,3/5/2018,B030,0
18785,2,3/6/2018,B030,0
18786,3,3/7/2018,B030,0
18787,4,3/8/2018,B030,0
18788,5,3/9/2018,B030,0
18789,-1,3/10/2018,B030,-1
18790,-1,3/10/2018,B030,-1
18791,1,3/12/2018,B030,0
18792,2,3/13/2018,B030,0
18793,3,3/14/2018,B030,0
18794,4,3/15/2018,B030,0
18795,5,3/16/2018,B030,0
18796,-1,3/17/2018,B030,-1
18797,-1,3/18/2018,B030,-1
18798,-2,3/19/2018,B030,-1
18799,-2,3/20/2018,B030,-1
18800,-2,3/21/2018,B030,0
18801,-2,3/22/2018,B030,0
18802,-2,3/23/2018,B030,0
18803,-1,3/24/2018,B030,-1
18804,-1,3/25/2018,B030,-1
18805,1,3/26/2018,B030,0
18806,2,3/27/2018,B030,0
18807,3,3/28/2018,B030,0
18808,4,3/29/2018,B030,0
18809,5,3/30/2018,B030,-1
18810,-1,4/1/2018,B030,-1
18811,1,4/2/2018,B030,-1
18812,2,4/3/2018,B030,-1
18813,3,4/4/2018,B030,-1
18814,4,4/5/2018,B030,-1
18815,5,4/6/2018,B030,-1
18816,-1,4/7/2018,B030,-1
18817,-1,4/8/2018,B030,-1
18818,1,4/9/2018,B030,-1
18819,2,4/10/2018,B030,0
18820,3,4/11/2018,B030,0
18821,4,4/12/2018,B030,-1
18822,5,4/13/2018,B030,-1
18823,-1,4/14/2018,B030,-1
18824,-1,4/15/2018,B030,-1
18825,1,4/16/2018,B030,0
18826,2,4/17/2018,B030,0
18827,3,4/18/2018,B030,0
18828,4,4/19/2018,B030,-1
18829,5,4/20/2018,B030,-1
18830,-1,4/21/2018,B030,-1
18831,-1,4/22/2018,B030,-1
18832,1,4/23/2018,B030,0
18833,2,4/24/2018,B030,-1
18834,3,4/25/2018,B030,-1
18835,4,4/26/2018,B030,-1
18836,5,4/27/2018,B030,-1
18837,-1,4/28/2018,B030,-1
18838,-1,4/29/2018,B030,-1
18839,2,5/1/2018,B030,-1
18840,3,5/2/2018,B030,-1
18841,4,5/3/2018,B030,-1
18842,5,5/4/2018,B030,-1
18843,-1,5/5/2018,B030,-1
18844,-1,5/6/2018,B030,-1
18845,1,5/7/2018,B030,-1
18846,2,5/8/2018,B030,-1
18847,3,5/9/2018,B030,-1
18848,4,5/10/2018,B030,-1
18849,5,5/11/2018,B030,-1
18850,-1,5/12/2018,B030,-1
18851,-1,5/13/2018,B030,-1
18852,1,5/14/2018,B030,-1
18853,2,5/15/2018,B030,-1
18854,3,5/16/2018,B030,-1
18855,4,5/17/2018,B030,-1
18856,5,5/18/2018,B030,-1
18857,-1,5/19/2018,B030,-1
18858,-1,5/20/2018,B030,-1
18859,1,5/21/2018,B030,-1
18860,2,5/22/2018,B030,-1
18861,3,5/23/2018,B030,-1
18862,4,5/24/2018,B030,-1
18863,5,5/25/2018,B030,-1
18864,-1,5/26/2018,B030,-1
18865,-1,5/27/2018,B030,-1
18866,-2,5/28/2018,B030,-1
18867,2,5/29/2018,B030,-1
18868,3,5/30/2018,B030,-1
18869,5,6/1/2018,B030,-1
18870,-1,6/2/2018,B030,-1
18871,-1,6/3/2018,B030,-1
18872,1,6/4/2018,B030,-1
18873,2,6/5/2018,B030,-1
18874,3,6/6/2018,B030,-1
18875,4,6/7/2018,B030,-1
18876,5,6/8/2018,B030,-1
18877,-1,6/9/2018,B030,-1
18878,-1,6/10/2018,B030,-1
18879,1,6/11/2018,B030,-1
18880,2,6/12/2018,B030,-1
18881,3,6/13/2018,B030,-1
18882,4,6/14/2018,B030,-1
18883,5,6/15/2018,B030,-1
18884,-1,6/16/2018,B030,-1
18885,-1,6/17/2018,B030,-1
18886,1,6/18/2018,B030,-1
18887,2,6/19/2018,B030,-1
18888,3,6/20/2018,B030,-1
18889,4,6/21/2018,B030,-1
18890,5,6/22/2018,B030,-1
18891,-1,6/23/2018,B030,-1
18892,-1,6/24/2018,B030,-1
18893,1,6/25/2018,B030,-1
18894,2,6/26/2018,B030,-1
18895,3,6/27/2018,B030,-1
18896,4,6/28/2018,B030,-1
18897,5,6/29/2018,B030,-1
18898,-1,6/30/2018,B030,-1
18899,-1,7/1/2018,B030,-1
18900,1,7/2/2018,B030,-1
18901,-2,7/3/2018,B030,-1
18902,-2,7/4/2018,B030,-1
18903,4,7/5/2018,B030,-1
18904,5,7/6/2018,B030,-1
